_benchmark_split,_split_row_id,_split,effect_label,modified_uniprot,partner_uniprot
pair_disjoint,85,test,Enhance,O95433,P07900
pair_disjoint,86,test,Enhance,O95433,P07900
pair_disjoint,87,train,Inhibit,O95831,O00629
pair_disjoint,88,test,Inhibit,Q12904,P14625
pair_disjoint,89,test,Inhibit,Q13155,P07814
pair_disjoint,90,train,Enhance,O00170,P07900
pair_disjoint,91,train,Enhance,O00170,P07900
pair_disjoint,92,train,Enhance,O43918,Q9UK99
pair_disjoint,93,train,Enhance,O43918,Q9UK99
pair_disjoint,94,train,Inhibit,Q92667,P62136
pair_disjoint,95,train,Inhibit,Q92667,P62136
pair_disjoint,96,train,Enhance,Q02952,P07550
pair_disjoint,97,train,Enhance,Q02952,P07550
pair_disjoint,98,train,Enhance,Q02952,P07550
pair_disjoint,99,test,Enhance,Q02952,P53350
pair_disjoint,100,train,Enhance,Q12802,P31946
pair_disjoint,101,val,Enhance,Q12802,P61981
pair_disjoint,102,train,Inhibit,P24588,P60709
pair_disjoint,103,train,Inhibit,P24588,P60709
pair_disjoint,104,train,Enhance,P31749,Q8WX93
pair_disjoint,105,train,Enhance,P31749,Q13526
pair_disjoint,106,train,Enhance,P31749,Q13526
pair_disjoint,107,test,Enhance,P31749,Q9Y4K3
pair_disjoint,108,test,Enhance,P31749,Q9Y4K3
pair_disjoint,109,train,Inhibit,Q96B36,Q8N122
pair_disjoint,110,train,Inhibit,Q96B36,Q8N122
pair_disjoint,111,train,Inhibit,Q96B36,Q8N122
pair_disjoint,112,train,Inhibit,Q96B36,Q8N122
pair_disjoint,113,train,Inhibit,Q96B36,Q8N122
pair_disjoint,114,test,Enhance,Q96B36,P31946
pair_disjoint,115,test,Enhance,Q96B36,P31946
pair_disjoint,116,test,Enhance,Q96B36,P31946
pair_disjoint,117,test,Enhance,Q96B36,P31946
pair_disjoint,118,train,Inhibit,P00352,P00352
pair_disjoint,119,train,Inhibit,P00352,P00352
pair_disjoint,120,train,Inhibit,P00352,P00352
pair_disjoint,121,train,Enhance,Q9UM73,Q9Y4H2
pair_disjoint,122,train,Enhance,Q9UM73,Q9Y4H2
pair_disjoint,123,train,Enhance,Q9UM73,Q9Y4H2
pair_disjoint,124,train,Enhance,Q9UM73,P29353
pair_disjoint,125,train,Enhance,Q9UM73,Q92529
pair_disjoint,126,train,Inhibit,Q4VCS5,P68133
pair_disjoint,127,train,Inhibit,Q4VCS5,P60709
pair_disjoint,128,val,Enhance,Q4VCS5,Q96J02
pair_disjoint,129,train,Enhance,Q4VCS5,P46937
pair_disjoint,130,train,Inhibit,Q4VCS5,P46937
pair_disjoint,131,val,Enhance,Q4VCS5,P61981
pair_disjoint,132,train,Inhibit,Q9Y2J4,P46937
pair_disjoint,133,train,Inhibit,P49418,Q00610
pair_disjoint,134,train,Inhibit,P49418,Q00610
pair_disjoint,135,train,Enhance,P15144,P12814
pair_disjoint,136,train,Enhance,P15144,P62330
pair_disjoint,137,train,Enhance,P15144,P46940
pair_disjoint,138,test,Enhance,P15144,P31947
pair_disjoint,139,test,Enhance,P15144,P31947
pair_disjoint,140,test,Enhance,P04083,P60709
pair_disjoint,141,train,Inhibit,P04083,P31949
pair_disjoint,142,train,Enhance,P07355,P01106
pair_disjoint,143,train,Inhibit,P07355,P60903
pair_disjoint,144,train,Inhibit,P07355,P60903
pair_disjoint,145,train,Inhibit,P07355,P60903
pair_disjoint,146,train,Enhance,P07355,P40763
pair_disjoint,147,train,Enhance,P20073,P16144
pair_disjoint,148,train,Inhibit,P63010,P49407
pair_disjoint,149,train,Inhibit,O14727,P08574
pair_disjoint,150,train,Enhance,O14727,P62258
pair_disjoint,151,train,Enhance,Q99767,P05067
pair_disjoint,152,train,Enhance,O96018,Q9NWT6
pair_disjoint,153,train,Enhance,O96018,Q9NWT6
pair_disjoint,154,test,Enhance,O00213,P05067
pair_disjoint,155,test,Enhance,O00213,P05067
pair_disjoint,156,test,Enhance,O00213,P05067
pair_disjoint,157,test,Inhibit,O00213,P05067
pair_disjoint,158,test,Inhibit,O00213,P05067
pair_disjoint,159,test,Inhibit,O00213,P05067
pair_disjoint,160,train,Inhibit,O00213,Q9Y272
pair_disjoint,161,train,Enhance,P25054,P35222
pair_disjoint,162,train,Enhance,P25054,P35222
pair_disjoint,163,test,Inhibit,P25054,Q15691
pair_disjoint,164,test,Inhibit,P25054,Q15691
pair_disjoint,165,train,Inhibit,P27695,P18887
pair_disjoint,166,train,Inhibit,P27695,P18887
pair_disjoint,167,train,Inhibit,Q9UKG1,Q01968
pair_disjoint,168,train,Inhibit,P41181,P0DMV8
pair_disjoint,169,train,Inhibit,P41181,P0DMV8
pair_disjoint,170,train,Enhance,P41181,P58753
pair_disjoint,171,test,Enhance,P55064,P12931
pair_disjoint,172,train,Enhance,P10275,Q09472
pair_disjoint,173,val,Inhibit,P10275,Q13547
pair_disjoint,174,train,Inhibit,P10275,P07900
pair_disjoint,175,val,Enhance,P10275,Q00987
pair_disjoint,176,val,Enhance,P10275,Q00987
pair_disjoint,177,train,Inhibit,P10275,O75376
pair_disjoint,178,val,Enhance,P10275,Q9Y252
pair_disjoint,179,test,Inhibit,P10275,P13010
pair_disjoint,180,train,Inhibit,P10275,P12956
pair_disjoint,181,val,Enhance,Q8WWN8,P52735
pair_disjoint,182,val,Enhance,Q8WWN8,P52735
pair_disjoint,183,train,Inhibit,P53367,P84077
pair_disjoint,184,test,Inhibit,Q68EM7,Q15642
pair_disjoint,185,val,Enhance,Q7Z5H3,P31946
pair_disjoint,186,val,Enhance,Q7Z5H3,P31946
pair_disjoint,187,train,Enhance,O14559,Q06124
pair_disjoint,188,train,Enhance,Q9NRY4,Q14152
pair_disjoint,189,train,Enhance,Q9NRY4,P20936
pair_disjoint,190,train,Enhance,Q9NRY4,P20936
pair_disjoint,191,val,Inhibit,Q9NRY4,Q92730
pair_disjoint,192,val,Inhibit,Q9NRY4,Q92730
pair_disjoint,193,val,Inhibit,Q9NRY4,Q92730
pair_disjoint,194,val,Inhibit,P52565,P60953
pair_disjoint,195,train,Inhibit,P52565,P63000
pair_disjoint,196,train,Inhibit,P52565,P63000
pair_disjoint,197,val,Inhibit,P52565,P61586
pair_disjoint,198,val,Inhibit,P52565,P61586
pair_disjoint,199,val,Inhibit,P52565,P61586
pair_disjoint,200,val,Inhibit,P52565,P61586
pair_disjoint,201,val,Inhibit,P52565,P61586
pair_disjoint,202,train,Inhibit,P52566,P60953
pair_disjoint,203,train,Inhibit,P52566,P60953
pair_disjoint,204,train,Inhibit,P52566,P60953
pair_disjoint,205,test,Inhibit,P52566,P63000
pair_disjoint,206,test,Inhibit,P52566,P63000
pair_disjoint,207,test,Inhibit,P52566,P63000
pair_disjoint,208,test,Inhibit,P52566,P63000
pair_disjoint,209,test,Inhibit,P52566,P63000
pair_disjoint,210,test,Inhibit,P52566,P63000
pair_disjoint,211,test,Inhibit,P52566,P61586
pair_disjoint,212,test,Inhibit,P52566,P61586
pair_disjoint,213,train,Inhibit,P52566,P08134
pair_disjoint,214,train,Inhibit,P52566,P08134
pair_disjoint,215,test,Enhance,P52566,Q14242
pair_disjoint,216,test,Enhance,P52566,Q14242
pair_disjoint,217,val,Enhance,P52566,P15498
pair_disjoint,218,test,Enhance,Q92974,P31946
pair_disjoint,219,test,Enhance,Q92974,P63104
pair_disjoint,220,test,Inhibit,Q99856,Q01094
pair_disjoint,221,train,Inhibit,P29374,P06400
pair_disjoint,222,train,Inhibit,P29374,P06400
pair_disjoint,223,train,Enhance,P56211,P67775
pair_disjoint,224,train,Enhance,P49407,P20963
pair_disjoint,225,train,Inhibit,P32121,Q9Y4K3
pair_disjoint,226,train,Enhance,Q9ULH1,Q92538
pair_disjoint,227,test,Enhance,Q8TDY4,P62993
pair_disjoint,228,train,Enhance,Q9Y294,Q13111
pair_disjoint,229,test,Enhance,Q9Y294,P68431
pair_disjoint,230,train,Enhance,Q9Y294,Q14676
pair_disjoint,231,train,Enhance,Q9Y294,Q6ZRQ5
pair_disjoint,232,test,Inhibit,Q96QE3,O60885
pair_disjoint,233,test,Inhibit,P18846,Q92793
pair_disjoint,234,test,Inhibit,P18846,Q92793
pair_disjoint,235,train,Enhance,P18846,Q13526
pair_disjoint,236,train,Enhance,P18850,Q15125
pair_disjoint,237,test,Enhance,Q9Y4P1,P36542
pair_disjoint,238,train,Inhibit,Q9Y4P1,Q9GZQ8
pair_disjoint,239,test,Enhance,Q7Z3C6,P63104
pair_disjoint,240,train,Enhance,Q13315,Q14676
pair_disjoint,241,val,Enhance,Q13315,Q99801
pair_disjoint,242,train,Enhance,Q13315,P14618
pair_disjoint,243,train,Inhibit,Q9UII2,P24539
pair_disjoint,244,train,Enhance,Q13535,P55957
pair_disjoint,245,train,Enhance,Q13535,Q92547
pair_disjoint,246,test,Enhance,Q13535,P23025
pair_disjoint,247,train,Enhance,Q8WXE1,P38398
pair_disjoint,248,train,Enhance,P54253,Q96I25
pair_disjoint,249,train,Inhibit,P54253,Q96I25
pair_disjoint,250,train,Inhibit,P54253,P26368
pair_disjoint,251,train,Enhance,P54253,P31946
pair_disjoint,252,train,Enhance,P54253,P62258
pair_disjoint,253,train,Enhance,P54253,P63104
pair_disjoint,254,train,Enhance,P54253,P63104
pair_disjoint,255,train,Enhance,P54253,P63104
pair_disjoint,256,train,Enhance,Q9UBB4,P53350
pair_disjoint,257,train,Enhance,P30530,P62993
pair_disjoint,258,train,Enhance,P30530,P62993
pair_disjoint,259,train,Enhance,P30530,P62993
pair_disjoint,260,train,Enhance,P30530,P62993
pair_disjoint,261,train,Enhance,P30530,P62993
pair_disjoint,262,train,Enhance,P30530,P27986
pair_disjoint,263,train,Enhance,P30530,P27986
pair_disjoint,264,train,Enhance,P30530,P27986
pair_disjoint,265,train,Enhance,P30530,P27986
pair_disjoint,266,train,Enhance,P30530,P27986
pair_disjoint,267,train,Enhance,P30530,P27986
pair_disjoint,268,test,Enhance,P30530,O00459
pair_disjoint,269,test,Enhance,P30530,O00459
pair_disjoint,270,test,Enhance,P30530,O00459
pair_disjoint,271,test,Enhance,P30530,O00459
pair_disjoint,272,test,Enhance,P30530,O00459
pair_disjoint,273,test,Enhance,P30530,O00459
pair_disjoint,274,val,Enhance,P30530,P19174
pair_disjoint,275,test,Enhance,Q9NWV8,O95271
pair_disjoint,276,test,Enhance,Q9NWV8,Q96RL1
pair_disjoint,277,train,Enhance,P56817,Q6VY07
pair_disjoint,278,train,Enhance,Q92934,P63104
pair_disjoint,279,train,Enhance,Q9UQB8,P27348
pair_disjoint,280,train,Enhance,Q9UQB8,P63104
pair_disjoint,281,train,Enhance,Q9UQB8,P63104
pair_disjoint,282,train,Inhibit,Q9UHR4,P04637
pair_disjoint,283,test,Inhibit,Q16611,Q16611
pair_disjoint,284,test,Inhibit,Q16611,Q16611
pair_disjoint,285,test,Inhibit,Q16611,Q16611
pair_disjoint,286,test,Inhibit,Q16611,Q16611
pair_disjoint,287,test,Inhibit,Q16611,Q16611
pair_disjoint,288,test,Inhibit,Q16611,Q16611
pair_disjoint,289,train,Enhance,Q16611,P55957
pair_disjoint,290,test,Inhibit,O75531,O75531
pair_disjoint,291,test,Inhibit,O75531,O75531
pair_disjoint,292,test,Inhibit,O75531,O75531
pair_disjoint,293,test,Inhibit,O75531,O75531
pair_disjoint,294,test,Inhibit,O75531,O75531
pair_disjoint,295,test,Inhibit,O75531,O75531
pair_disjoint,296,test,Inhibit,O75531,O75531
pair_disjoint,297,test,Inhibit,O75531,O75531
pair_disjoint,298,test,Inhibit,O75531,O75531
pair_disjoint,299,test,Inhibit,O75531,O75531
pair_disjoint,300,test,Inhibit,O75531,O75531
pair_disjoint,301,test,Inhibit,O75531,O75531
pair_disjoint,302,test,Inhibit,O75531,O75531
pair_disjoint,303,test,Inhibit,O75531,O75531
pair_disjoint,304,test,Inhibit,O75531,O75531
pair_disjoint,305,test,Inhibit,O75531,O75531
pair_disjoint,306,test,Inhibit,O75531,O75531
pair_disjoint,307,test,Inhibit,O75531,O75531
pair_disjoint,308,test,Inhibit,O75531,O75531
pair_disjoint,309,train,Enhance,Q92560,P85037
pair_disjoint,310,train,Enhance,Q92560,Q01167
pair_disjoint,311,test,Enhance,Q9BXH1,Q9Y5U8
pair_disjoint,312,test,Enhance,Q9BXH1,Q9Y5U8
pair_disjoint,313,train,Inhibit,P56945,Q05397
pair_disjoint,314,train,Inhibit,P56945,Q05209
pair_disjoint,315,train,Enhance,O95999,P20749
pair_disjoint,316,train,Enhance,O95999,P20749
pair_disjoint,317,train,Enhance,O95999,Q9Y6K9
pair_disjoint,318,train,Enhance,O95999,Q9Y6K9
pair_disjoint,319,train,Enhance,O95999,Q9Y6K9
pair_disjoint,320,train,Enhance,O95999,Q9Y6K9
pair_disjoint,321,train,Enhance,O95999,Q9Y6K9
pair_disjoint,322,val,Inhibit,Q9C0K0,Q13330
pair_disjoint,323,train,Inhibit,Q9C0K0,Q9BTC8
pair_disjoint,324,train,Enhance,P10415,Q07812
pair_disjoint,325,test,Inhibit,P10415,Q14457
pair_disjoint,326,test,Inhibit,P10415,Q14457
pair_disjoint,327,test,Inhibit,P10415,Q14457
pair_disjoint,328,test,Inhibit,P10415,Q14457
pair_disjoint,329,test,Inhibit,P10415,Q14457
pair_disjoint,330,test,Inhibit,P10415,Q14457
pair_disjoint,331,train,Enhance,P10415,Q13526
pair_disjoint,332,train,Inhibit,Q07817,Q16611
pair_disjoint,333,val,Inhibit,Q07817,Q07812
pair_disjoint,334,val,Inhibit,Q07817,Q07812
pair_disjoint,335,train,Enhance,Q07817,P06493
pair_disjoint,336,train,Inhibit,Q07817,Q8N8N0
pair_disjoint,337,train,Enhance,O43521,Q14457
pair_disjoint,338,train,Inhibit,O43521,Q14457
pair_disjoint,339,train,Enhance,O43521,Q9Y297
pair_disjoint,340,train,Enhance,O43521,Q9Y297
pair_disjoint,341,train,Enhance,O43521,Q9Y297
pair_disjoint,342,train,Enhance,O43521,P63167
pair_disjoint,343,train,Inhibit,O43521,P63167
pair_disjoint,344,test,Inhibit,O43521,Q07820
pair_disjoint,345,train,Enhance,P11274,P62993
pair_disjoint,346,train,Enhance,P11274,P62993
pair_disjoint,347,train,Enhance,P11274,P62993
pair_disjoint,348,train,Enhance,P11274,P62993
pair_disjoint,349,train,Enhance,P11274,P62993
pair_disjoint,350,train,Enhance,A9UF07,P62993
pair_disjoint,351,val,Inhibit,Q14457,Q6ZNE5
pair_disjoint,352,val,Enhance,Q14457,Q6ZNE5
pair_disjoint,353,test,Inhibit,Q14457,P10415
pair_disjoint,354,test,Inhibit,Q14457,P10415
pair_disjoint,355,test,Enhance,Q14457,P10415
pair_disjoint,356,test,Inhibit,Q14457,P10415
pair_disjoint,357,test,Enhance,Q14457,Q07817
pair_disjoint,358,test,Inhibit,Q14457,Q07817
pair_disjoint,359,train,Enhance,Q14457,Q14457
pair_disjoint,360,train,Enhance,Q14457,Q8NEB9
pair_disjoint,361,train,Enhance,Q14457,Q8NEB9
pair_disjoint,362,train,Enhance,Q14457,Q92622
pair_disjoint,363,train,Enhance,Q14457,Q92622
pair_disjoint,364,train,Enhance,Q14457,Q92622
pair_disjoint,365,train,Enhance,Q14457,Q92622
pair_disjoint,366,train,Enhance,Q14457,Q9UPY5
pair_disjoint,367,train,Enhance,Q14457,Q9UPY5
pair_disjoint,368,train,Enhance,Q14457,Q9UPY5
pair_disjoint,369,train,Enhance,Q14457,Q9P2Y5
pair_disjoint,370,train,Enhance,O76090,P61981
pair_disjoint,371,train,Enhance,Q13323,P10415
pair_disjoint,372,train,Enhance,Q13323,P10415
pair_disjoint,373,train,Enhance,Q13323,Q07817
pair_disjoint,374,train,Enhance,Q13323,Q07817
pair_disjoint,375,train,Enhance,O00499,P10636
pair_disjoint,376,train,Enhance,O15392,O15392
pair_disjoint,377,train,Enhance,O15392,O15392
pair_disjoint,378,train,Enhance,O15392,O15392
pair_disjoint,379,train,Enhance,O15392,O15392
pair_disjoint,380,train,Enhance,O15392,O15392
pair_disjoint,381,train,Enhance,O15392,O15392
pair_disjoint,382,val,Enhance,O15392,P55211
pair_disjoint,383,train,Inhibit,O15392,Q53HL2
pair_disjoint,384,train,Enhance,O15392,P40763
pair_disjoint,385,train,Inhibit,O15392,P98170
pair_disjoint,386,val,Inhibit,O15392,O14980
pair_disjoint,387,train,Inhibit,P54132,Q13618
pair_disjoint,388,train,Enhance,P54132,P19338
pair_disjoint,389,train,Inhibit,P54132,P29590
pair_disjoint,390,train,Enhance,P54132,P29590
pair_disjoint,391,test,Inhibit,P54132,Q13472
pair_disjoint,392,train,Enhance,P54132,Q92547
pair_disjoint,393,train,Inhibit,P54132,Q92547
pair_disjoint,394,test,Enhance,P54132,Q96RL1
pair_disjoint,395,test,Enhance,P54132,Q96RL1
pair_disjoint,396,test,Enhance,P54132,Q96RL1
pair_disjoint,397,test,Enhance,Q8WV28,P31947
pair_disjoint,398,test,Enhance,Q8WV28,P31947
pair_disjoint,399,train,Enhance,Q8WV28,P61981
pair_disjoint,400,train,Enhance,Q8WV28,P61981
pair_disjoint,401,train,Enhance,Q8WV28,P63104
pair_disjoint,402,train,Enhance,Q8WV28,P63104
pair_disjoint,403,train,Enhance,O60238,Q9GZQ8
pair_disjoint,404,train,Enhance,O60238,Q9GZQ8
pair_disjoint,405,train,Enhance,Q6PGQ7,Q14676
pair_disjoint,406,train,Enhance,Q6PGQ7,Q13526
pair_disjoint,407,train,Enhance,Q6PGQ7,Q13526
pair_disjoint,408,train,Inhibit,P15056,Q8IVT5
pair_disjoint,409,train,Inhibit,P15056,Q02750
pair_disjoint,410,train,Inhibit,P15056,Q02750
pair_disjoint,411,train,Inhibit,P15056,Q02750
pair_disjoint,412,train,Inhibit,P15056,Q02750
pair_disjoint,413,train,Inhibit,P15056,Q02750
pair_disjoint,414,train,Inhibit,P15056,Q02750
pair_disjoint,415,train,Inhibit,P15056,Q02750
pair_disjoint,416,train,Inhibit,P15056,Q02750
pair_disjoint,417,train,Inhibit,P15056,Q02750
pair_disjoint,418,train,Inhibit,P15056,Q02750
pair_disjoint,419,train,Inhibit,P15056,P01111
pair_disjoint,420,train,Inhibit,P15056,P04049
pair_disjoint,421,train,Enhance,P15056,P31946
pair_disjoint,422,train,Enhance,P38398,Q13526
pair_disjoint,423,train,Enhance,P38398,Q13526
pair_disjoint,424,train,Enhance,P51587,Q7Z406
pair_disjoint,425,train,Enhance,P51587,P53350
pair_disjoint,426,train,Enhance,P51587,P53350
pair_disjoint,427,test,Inhibit,P51587,Q06609
pair_disjoint,428,test,Inhibit,P51587,Q06609
pair_disjoint,429,test,Inhibit,P51587,Q06609
pair_disjoint,430,test,Inhibit,P51587,Q06609
pair_disjoint,431,test,Inhibit,P51587,Q06609
pair_disjoint,432,test,Inhibit,P51587,Q06609
pair_disjoint,433,test,Inhibit,P51587,Q06609
pair_disjoint,434,test,Inhibit,P51587,Q06609
pair_disjoint,435,test,Inhibit,P51587,Q06609
pair_disjoint,436,test,Inhibit,P51587,Q06609
pair_disjoint,437,test,Inhibit,P51587,Q06609
pair_disjoint,438,test,Inhibit,P51587,Q06609
pair_disjoint,439,test,Inhibit,P51587,Q06609
pair_disjoint,440,test,Inhibit,P51587,Q06609
pair_disjoint,441,test,Inhibit,P51587,Q06609
pair_disjoint,442,test,Inhibit,P51587,Q06609
pair_disjoint,443,test,Inhibit,P51587,Q06609
pair_disjoint,444,test,Inhibit,P51587,Q06609
pair_disjoint,445,val,Enhance,O60885,P50750
pair_disjoint,446,val,Enhance,O60885,Q13526
pair_disjoint,447,train,Enhance,Q92994,Q12789
pair_disjoint,448,train,Enhance,Q9BX63,P38398
pair_disjoint,449,train,Enhance,Q9BX63,Q92547
pair_disjoint,450,train,Enhance,Q9HCU9,P62258
pair_disjoint,451,train,Enhance,P62324,Q13111
pair_disjoint,452,train,Enhance,Q06187,P63104
pair_disjoint,453,train,Enhance,Q06187,P63104
pair_disjoint,454,test,Enhance,O43683,P53350
pair_disjoint,455,train,Enhance,O60566,P53350
pair_disjoint,456,train,Enhance,O60566,P67775
pair_disjoint,457,train,Enhance,O60566,P67775
pair_disjoint,458,train,Enhance,O43684,Q9NPF5
pair_disjoint,459,train,Enhance,O43684,Q8NG31
pair_disjoint,460,train,Enhance,Q96GX8,Q08209
pair_disjoint,461,val,Inhibit,Q9BSF0,P17612
pair_disjoint,462,train,Enhance,Q16581,P32121
pair_disjoint,463,train,Enhance,Q16581,P32121
pair_disjoint,464,train,Enhance,Q16581,P32121
pair_disjoint,465,train,Enhance,Q16581,P32121
pair_disjoint,466,train,Enhance,Q16581,P32121
pair_disjoint,467,train,Inhibit,Q05682,P68133
pair_disjoint,468,train,Inhibit,P0DP23,Q9Y210
pair_disjoint,469,test,Enhance,Q9UQM7,Q13224
pair_disjoint,470,test,Inhibit,Q9UQM7,Q13224
pair_disjoint,471,test,Inhibit,Q9UQM7,Q13224
pair_disjoint,472,test,Enhance,Q9UQM7,P11137
pair_disjoint,473,train,Enhance,Q8N5S9,Q04917
pair_disjoint,474,train,Enhance,Q8N5S9,Q04917
pair_disjoint,475,test,Inhibit,Q96RR4,P0DP23
pair_disjoint,476,val,Enhance,Q96RR4,P31946
pair_disjoint,477,val,Enhance,Q96RR4,P31946
pair_disjoint,478,train,Enhance,Q9H257,O95999
pair_disjoint,479,train,Enhance,P42575,P63104
pair_disjoint,480,train,Enhance,P42575,P63104
pair_disjoint,481,train,Inhibit,P55210,P55211
pair_disjoint,482,train,Enhance,Q14790,P27986
pair_disjoint,483,train,Enhance,Q14790,P53350
pair_disjoint,484,train,Enhance,P41180,P31946
pair_disjoint,485,train,Inhibit,Q8WTX7,Q9NXC5
pair_disjoint,486,test,Enhance,Q8WTX7,Q9H6Y7
pair_disjoint,487,test,Enhance,Q03135,P60953
pair_disjoint,488,test,Enhance,Q03135,P41240
pair_disjoint,489,test,Enhance,Q03135,P41240
pair_disjoint,490,train,Enhance,Q03135,Q14451
pair_disjoint,491,train,Enhance,Q03135,Q06124
pair_disjoint,492,train,Enhance,Q03135,Q12933
pair_disjoint,493,train,Enhance,Q03135,Q9BZV1
pair_disjoint,494,train,Enhance,Q03135,Q9BZV1
pair_disjoint,495,train,Enhance,Q03135,Q9BZV1
pair_disjoint,496,train,Enhance,Q03135,Q9BZV1
pair_disjoint,497,train,Enhance,Q03135,Q9BZV1
pair_disjoint,498,train,Enhance,Q03135,Q9BZV1
pair_disjoint,499,train,Enhance,Q03135,P55072
pair_disjoint,500,train,Enhance,Q03135,P55072
pair_disjoint,501,train,Enhance,Q03135,P55072
pair_disjoint,502,train,Enhance,Q03135,P55072
pair_disjoint,503,train,Enhance,Q03135,P55072
pair_disjoint,504,train,Enhance,Q03135,P55072
pair_disjoint,505,train,Inhibit,P51636,Q03135
pair_disjoint,506,train,Enhance,P51636,P20936
pair_disjoint,507,train,Enhance,Q6NZI2,Q05469
pair_disjoint,508,train,Enhance,Q6NZI2,Q05469
